organization_id,org_domain,facility_name,location,country,industry_sector,employee_count,week_start_date,week_end_date,operating_days_in_week,electricity_consumption_kwh,renewable_energy_kwh,grid_emission_factor_kgco2_per_kwh,electricity_cost_inr,fuel_type,fuel_consumed_liters,fuel_emission_factor_kgco2_per_liter,generator_runtime_hours,vehicle_id,distance_travelled_km,vehicle_fuel_consumed_liters,occupancy_rate_percent,product_output_units,machine_runtime_hours,equipment_power_rating_kw,temperature_celsius,humidity_percent,weather_condition,occupancy_count,working_hours_per_week,supplier_name,purchase_category,spend_amount_inr,category_emission_factor_kgco2_per_inr,scope_1_emissions_tco2e,scope_2_emissions_tco2e,scope_3_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_unit,recommendation_id,action_type,expected_reduction_tco2e,implementation_cost_inr,roi_months,priority_level,predicted_emission_next_week_tco2e,record_id,date,month,quarter,week_of_year,year,season,facility_type
ORG001,healthcare-co.example,Lucknow Lab,"Lucknow, France",France,Biotech,788,2024-02-19,2024-02-25,7,32183.05,11973.57,0.817,310433.49,Natural Gas,0.0,2.06,0.0,VEH003,1397.67,108.84,100.0,73178,106.71,15,26.6,70.2,Cloudy,2777,63,LogiTrans,Logistics,609345.91,0.0012,0.2917,16.5111,0.7312,17.534,0.00024,REC_1488,Supplier change,1.1629,49504.86,10.0,Low,19.0322,synthetic_anonymized_weekly_record,2024-02-19,2,1,8,2024,Winter,Lab
ORG001,agri-farm.example,Ajmer Plant,"Ajmer, South Korea",South Korea,Energy,521,2023-11-06,2023-11-12,7,97392.35,16392.63,0.794,922380.98,Natural Gas,0.0,2.06,0.0,VEH019,5289.27,636.63,100.0,273672,12.13,60,30.9,35.5,Windy,2909,63,GreenSteel Co,Raw material,678953.73,0.0008,1.7062,64.3138,0.5432,66.5632,0.000243,,,0.0,0.0,,,68.1745,synthetic_anonymized_weekly_record,2023-11-06,11,4,45,2023,Autumn,Plant
ORG001,hotel-chain.example,Dhanbad Office,"Dhanbad, UAE",UAE,Textiles,138,2024-09-02,2024-09-08,6,12580.81,2155.78,0.83,106997.81,Petrol,0.0,2.31,0.0,,0.0,0.0,72.0,7470,122.48,75,32.5,52.8,Sunny,89,72,ElectroParts,Electronics,20949.61,0.0015,0.0,8.6528,0.0314,8.6842,0.001163,,,0.0,0.0,,,9.2835,synthetic_anonymized_weekly_record,2024-09-02,9,3,36,2024,Autumn,Office
ORG001,tech-innovate.example,Allahabad Warehouse,"Allahabad, France",France,Healthcare,220,2024-12-16,2024-12-22,5,29638.06,5873.1,0.74,342768.68,Diesel,735.14,2.68,24.53,,0.0,0.0,100.0,12770,25.31,25,25.2,29.5,Cloudy,268,50,PackWise,Electronics,303024.86,0.0015,1.9702,17.5861,0.4545,20.0108,0.001567,REC_5522,Retrofit,4.6907,23278.03,7.0,Low,19.3372,synthetic_anonymized_weekly_record,2024-12-16,12,4,51,2024,Winter,Warehouse
ORG001,food-proc.example,Agra Office,"Agra, India",India,Hospitality,445,2025-09-01,2025-09-07,5,6045.28,1186.01,0.885,47774.62,Diesel,0.0,2.68,0.0,,0.0,0.0,32.3,1525,2.51,5,21.3,59.0,Sunny,53,40,ElectroParts,Packaging,133652.8,0.0006,0.0,4.3005,0.0802,4.3807,0.002873,,,0.0,0.0,,,4.5165,synthetic_anonymized_weekly_record,2025-09-01,9,3,36,2025,Autumn,Office
ORG001,agri-farm.example,Visakhapatnam Plant,"Visakhapatnam, Spain",Spain,Healthcare,2713,2024-09-23,2024-09-29,7,56301.69,26045.7,0.841,527887.55,Natural Gas,663.03,2.06,11.88,,0.0,0.0,100.0,72520,4.6,5,35.8,53.3,Humid,558,63,PackWise,Electronics,196581.41,0.0015,1.3658,25.4453,0.2949,27.106,0.000374,REC_4373,Supplier change,8.4133,98913.22,21.0,Low,26.9954,synthetic_anonymized_weekly_record,2024-09-23,9,3,39,2024,Autumn,Plant
ORG001,food-proc.example,Agra Office,"Agra, Italy",Italy,Tech,462,2025-10-13,2025-10-19,5,7779.93,4026.61,0.872,70606.88,Petrol,0.0,2.31,0.0,VEH019,757.91,72.78,70.1,2410,93.59,45,26.5,25.8,Cloudy,73,45,GreenSteel Co,Logistics,81856.22,0.0012,0.1951,3.2729,0.0982,3.5662,0.00148,,,0.0,0.0,,,3.4755,synthetic_anonymized_weekly_record,2025-10-13,10,4,42,2025,Autumn,Office
ORG001,telecom.example,Shillong Facility,"Shillong, UAE",UAE,Manufacturing,152,2024-12-23,2024-12-29,5,33342.62,7549.15,0.873,326972.01,Diesel,170.9,2.68,7.86,VEH014,1526.93,169.63,100.0,9055,41.21,45,19.1,82.6,Rainy,55,60,GreenSteel Co,Electronics,460217.34,0.0015,0.9126,22.5177,0.6903,24.1206,0.002664,,,0.0,0.0,,,23.9199,synthetic_anonymized_weekly_record,2024-12-23,12,4,52,2024,Winter,Facility
ORG001,hotel-chain.example,Guwahati Facility,"Guwahati, Netherlands",Netherlands,Food Processing,396,2025-01-06,2025-01-12,5,22471.16,2618.34,0.777,252788.43,Diesel,4.46,2.68,0.85,VEH005,1357.8,126.35,100.0,12800,13.52,25,27.5,46.2,Cloudy,171,50,ABC Plastics,Logistics,206192.72,0.0012,0.3506,15.4256,0.2474,16.0236,0.001252,,,0.0,0.0,,,15.4965,synthetic_anonymized_weekly_record,2025-01-06,1,1,2,2025,Winter,Facility
ORG001,consulting.example,Jodhpur Facility,"Jodhpur, Italy",Italy,Chemical,367,2025-05-26,2025-06-01,7,71953.44,21961.71,0.865,807279.66,LPG,0.0,1.51,0.0,,0.0,0.0,100.0,93100,41.25,75,31.6,81.5,Sunny,885,56,LogiTrans,Logistics,871414.42,0.0012,0.0,43.2428,1.0457,44.2885,0.000476,,,0.0,0.0,,,43.5758,synthetic_anonymized_weekly_record,2025-05-26,5,2,22,2025,Spring,Facility
ORG001,green-energy.example,Chandigarh Office,"Chandigarh, South Africa",South Africa,Food Processing,870,2023-11-13,2023-11-19,5,31679.25,8092.8,0.919,314293.99,LPG,0.0,1.51,0.0,,0.0,0.0,100.0,12460,101.36,25,35.5,31.5,Rainy,155,50,GreenSteel Co,Electronics,1386735.71,0.0015,0.0,21.6759,2.0801,23.756,0.001907,,,0.0,0.0,,,25.2908,synthetic_anonymized_weekly_record,2023-11-13,11,4,46,2023,Autumn,Office
ORG001,consulting.example,Ludhiana Factory,"Ludhiana, South Africa",South Africa,Healthcare,1202,2024-11-18,2024-11-24,6,57915.15,21060.25,0.712,447153.31,Natural Gas,0.0,2.06,0.0,,0.0,0.0,100.0,140808,109.86,45,33.9,74.4,Sunny,3975,54,GreenSteel Co,Logistics,510691.21,0.0012,0.0,26.2407,0.6128,26.8535,0.000191,,,0.0,0.0,,,28.4578,synthetic_anonymized_weekly_record,2024-11-18,11,4,47,2024,Autumn,Plant
ORG001,textiles.example,Dhanbad Office,"Dhanbad, France",France,Telecom,733,2024-11-25,2024-12-01,6,18541.54,1751.42,0.796,161075.02,Diesel,920.51,2.68,36.19,,0.0,0.0,100.0,16308,69.99,15,31.7,29.3,Sunny,163,60,LogiTrans,Logistics,768662.87,0.0012,2.467,13.3649,0.9224,16.7543,0.001027,,,0.0,0.0,,,16.7929,synthetic_anonymized_weekly_record,2024-11-25,11,4,48,2024,Autumn,Office
ORG001,hotel-chain.example,Rajkot Facility,"Rajkot, India",India,Manufacturing,529,2024-09-02,2024-09-08,6,30650.68,9949.88,0.796,245269.65,Diesel,136.82,2.68,23.1,VEH008,806.89,81.44,100.0,9510,101.07,60,24.6,48.9,Humid,194,54,PackWise,Services,217434.37,0.0004,0.585,16.4778,0.087,17.1498,0.001803,,,0.0,0.0,,,19.1855,synthetic_anonymized_weekly_record,2024-09-02,9,3,36,2024,Autumn,Facility
ORG001,hotel-chain.example,Lucknow Lab,"Lucknow, Japan",Japan,Automotive,314,2024-08-26,2024-09-01,6,73111.34,8375.75,0.82,643488.08,Natural Gas,578.86,2.06,121.6,VEH007,1899.1,188.96,100.0,187650,32.56,15,23.0,77.3,Rainy,1368,48,ABC Plastics,Services,422060.1,0.0004,1.6989,53.0832,0.1688,54.9509,0.000293,,,0.0,0.0,,,62.8113,synthetic_anonymized_weekly_record,2024-08-26,8,3,35,2024,Summer,Lab
ORG001,healthcare-co.example,Chennai Factory,"Chennai, Singapore",Singapore,Manufacturing,2976,2024-04-22,2024-04-28,7,166669.68,72323.62,0.926,1504649.97,Natural Gas,0.0,2.06,0.0,VEH002,975.59,110.94,100.0,237629,17.75,45,28.3,49.6,Cloudy,3075,70,GreenSteel Co,Electronics,681980.12,0.0015,0.2973,87.3645,1.023,88.6848,0.000373,,,0.0,0.0,,,85.0689,synthetic_anonymized_weekly_record,2024-04-22,4,2,17,2024,Spring,Plant
ORG001,chemworks.example,Raipur Plant,"Raipur, China",China,Telecom,1697,2025-09-15,2025-09-21,7,55148.85,7129.71,0.876,472023.74,CNG,522.17,2.75,25.54,,0.0,0.0,77.4,100828,5.17,100,38.1,26.8,Humid,546,56,ABC Plastics,Raw material,319275.04,0.0008,1.436,42.0648,0.2554,43.7562,0.000434,,,0.0,0.0,,,43.5383,synthetic_anonymized_weekly_record,2025-09-15,9,3,38,2025,Autumn,Plant
ORG001,hotel-chain.example,Tirupati Office,"Tirupati, Singapore",Singapore,Agriculture,792,2024-01-01,2024-01-07,5,10641.48,1834.86,0.775,102794.96,Natural Gas,0.0,2.06,0.0,,0.0,0.0,85.3,4045,5.37,5,23.8,47.0,Sunny,70,50,GreenSteel Co,Raw material,160172.96,0.0008,0.0,6.8251,0.1281,6.9532,0.001719,,,0.0,0.0,,,6.8677,synthetic_anonymized_weekly_record,2024-01-01,1,1,1,2024,Winter,Office
ORG001,pharma-labs.example,Ahmedabad Plant,"Ahmedabad, USA",USA,Telecom,1473,2024-07-29,2024-08-04,7,64437.63,33402.98,0.839,810726.9,Petrol,585.36,2.31,32.3,VEH016,1605.5,164.29,91.3,187446,36.67,15,31.4,66.5,Humid,4596,56,LogiTrans,Electronics,603765.09,0.0015,1.7925,26.0381,0.9056,28.7362,0.000153,,,0.0,0.0,,,28.0822,synthetic_anonymized_weekly_record,2024-07-29,7,3,31,2024,Summer,Plant
ORG001,media-group.example,Dhanbad Office,"Dhanbad, France",France,Automotive,586,2025-09-15,2025-09-21,5,18411.91,2293.08,0.836,187510.63,Diesel,780.79,2.68,0.29,VEH019,1422.44,155.25,100.0,12725,32.5,15,26.7,43.7,Humid,100,40,PackWise,Logistics,76839.35,0.0012,2.5086,13.4753,0.0922,16.0761,0.001263,,,0.0,0.0,,,17.9415,synthetic_anonymized_weekly_record,2025-09-15,9,3,38,2025,Autumn,Office
ORG001,trans-logistics.example,Chennai Factory,"Chennai, Spain",Spain,Media,2763,2025-07-14,2025-07-20,7,117557.46,16207.34,0.711,1208272.55,Diesel,744.29,2.68,13.0,,0.0,0.0,100.0,365484,157.35,60,26.6,29.1,Humid,2138,84,ElectroParts,Logistics,1291655.7,0.0012,1.9947,72.0599,1.55,75.6046,0.000207,REC_8347,Policy,22.1818,48856.82,8.0,High,82.5047,synthetic_anonymized_weekly_record,2025-07-14,7,3,29,2025,Summer,Plant
ORG001,construction.example,Kolkata Warehouse,"Kolkata, South Africa",South Africa,Consulting,397,2024-01-15,2024-01-21,6,3932.54,13.54,0.831,35709.24,Diesel,0.0,2.68,0.0,,0.0,0.0,25.1,3264,26.35,5,36.1,56.9,Sunny,60,72,ElectroParts,Packaging,91724.92,0.0006,0.0,3.2567,0.055,3.3117,0.001015,,,0.0,0.0,,,3.6998,synthetic_anonymized_weekly_record,2024-01-15,1,1,3,2024,Winter,Warehouse
ORG001,construction.example,Raipur Plant,"Raipur, Germany",Germany,Finance,4567,2024-08-19,2024-08-25,7,28300.18,4805.06,0.855,266837.61,Diesel,0.0,2.68,0.0,,0.0,0.0,49.6,46046,2.33,15,21.8,55.6,Humid,746,56,GreenSteel Co,Logistics,27171.81,0.0012,0.0,20.0883,0.0326,20.1209,0.000437,,,0.0,0.0,,,19.1157,synthetic_anonymized_weekly_record,2024-08-19,8,3,34,2024,Summer,Plant
ORG001,green-energy.example,Kanpur Warehouse,"Kanpur, South Korea",South Korea,Healthcare,320,2023-11-20,2023-11-26,5,16699.89,5112.48,0.901,147367.76,Diesel,308.12,2.68,1.37,,0.0,0.0,100.0,5920,90.69,100,34.0,80.8,Sunny,56,50,ElectroParts,Services,62215.34,0.0004,0.8258,10.4403,0.0249,11.291,0.001907,,,0.0,0.0,,,11.984,synthetic_anonymized_weekly_record,2023-11-20,11,4,47,2023,Autumn,Warehouse
ORG001,telecom.example,Dhanbad Office,"Dhanbad, USA",USA,Automotive,442,2025-05-19,2025-05-25,5,27242.34,5502.06,0.842,303164.34,Petrol,650.78,2.31,37.93,,0.0,0.0,100.0,18555,25.33,15,32.6,37.7,Sunny,139,40,LogiTrans,Logistics,475883.71,0.0012,1.5033,18.3053,0.5711,20.3797,0.001098,,,0.0,0.0,,,22.1813,synthetic_anonymized_weekly_record,2025-05-19,5,2,21,2025,Spring,Office
ORG001,tech-innovate.example,Patna Office,"Patna, Germany",Germany,Energy,134,2024-07-22,2024-07-28,5,61604.21,8589.02,0.856,661388.91,Petrol,0.0,2.31,0.0,,0.0,0.0,100.0,19680,69.54,75,26.2,42.6,Humid,230,45,LogiTrans,Services,1462850.8,0.0004,0.0,45.381,0.5851,45.9661,0.002336,,,0.0,0.0,,,44.9176,synthetic_anonymized_weekly_record,2024-07-22,7,3,30,2024,Summer,Office
ORG001,food-proc.example,Rajkot Facility,"Rajkot, China",China,Finance,451,2025-04-21,2025-04-27,6,19523.13,2963.18,0.876,191817.07,Diesel,151.97,2.68,1.52,,0.0,0.0,47.9,5676,17.63,15,28.9,46.4,Sunny,30,48,LogiTrans,Raw material,318058.06,0.0008,0.4073,14.5065,0.2544,15.1682,0.002672,,,0.0,0.0,,,15.9672,synthetic_anonymized_weekly_record,2025-04-21,4,2,17,2025,Spring,Facility
ORG001,edu-institute.example,Lucknow Lab,"Lucknow, South Africa",South Africa,Textiles,666,2024-02-12,2024-02-18,7,34548.82,3372.94,0.823,327299.96,Natural Gas,0.0,2.06,0.0,,0.0,0.0,100.0,67620,51.41,75,28.4,66.8,Cloudy,933,70,PackWise,Raw material,315173.55,0.0008,0.0,25.6577,0.2521,25.9098,0.000383,,,0.0,0.0,,,29.5274,synthetic_anonymized_weekly_record,2024-02-12,2,1,7,2024,Winter,Lab
ORG001,edu-institute.example,Pune HQ,"Pune, Canada",Canada,Chemical,635,2025-01-06,2025-01-12,5,58295.81,4561.38,0.817,528785.65,Diesel,419.87,2.68,11.1,,0.0,0.0,100.0,15720,5.72,60,17.7,74.3,Windy,506,45,PackWise,Packaging,27804.9,0.0006,1.1253,43.901,0.0167,45.043,0.002865,,,0.0,0.0,,,50.1321,synthetic_anonymized_weekly_record,2025-01-06,1,1,2,2025,Winter,HQ
ORG001,healthcare-co.example,Agra Office,"Agra, Spain",Spain,Telecom,604,2024-07-01,2024-07-07,6,21413.63,2874.08,0.757,211210.93,Diesel,125.2,2.68,0.92,,0.0,0.0,87.2,3870,16.69,45,23.1,55.5,Humid,70,48,ABC Plastics,Packaging,207861.48,0.0006,0.3355,14.0344,0.1247,14.4946,0.003745,REC_3305,Supplier change,2.519,50821.83,13.0,High,15.4357,synthetic_anonymized_weekly_record,2024-07-01,7,3,27,2024,Summer,Office
ORG001,consulting.example,Gangtok Lab,"Gangtok, UAE",UAE,Manufacturing,183,2025-05-26,2025-06-01,5,106333.74,6198.38,0.813,800231.17,Petrol,0.0,2.31,0.0,,0.0,0.0,100.0,102755,18.24,45,24.0,61.7,Sunny,785,50,GreenSteel Co,Packaging,163510.03,0.0006,0.0,81.41,0.0981,81.5081,0.000793,,,0.0,0.0,,,79.2842,synthetic_anonymized_weekly_record,2025-05-26,5,2,22,2025,Spring,Lab
ORG001,media-group.example,Surat Factory,"Surat, Italy",Italy,Energy,533,2025-07-21,2025-07-27,7,173461.21,12368.81,0.749,1397075.84,Natural Gas,0.0,2.06,0.0,,0.0,0.0,100.0,367822,142.67,60,23.9,81.2,Sunny,11768,56,LogiTrans,Logistics,407488.88,0.0012,0.0,120.6582,0.489,121.1472,0.000329,REC_8525,Supplier change,13.5441,52256.25,2.0,High,119.1729,synthetic_anonymized_weekly_record,2025-07-21,7,3,30,2025,Summer,Plant
ORG001,media-group.example,Tirupati Office,"Tirupati, India",India,Telecom,172,2024-12-16,2024-12-22,6,11243.54,901.4,0.873,101861.42,CNG,0.0,2.75,0.0,VEH001,1537.8,127.14,66.9,5850,14.29,15,17.4,45.9,Sunny,108,54,ABC Plastics,Packaging,102712.89,0.0006,0.3407,9.0287,0.0616,9.431,0.001612,,,0.0,0.0,,,10.514,synthetic_anonymized_weekly_record,2024-12-16,12,4,51,2024,Winter,Office
ORG001,fin-services.example,Patna Office,"Patna, Spain",Spain,Healthcare,146,2025-06-23,2025-06-29,5,18175.19,2649.05,0.908,162551.45,Petrol,305.94,2.31,28.48,VEH013,636.99,74.81,100.0,5750,80.63,15,27.9,45.0,Sunny,131,40,GreenSteel Co,Packaging,239134.22,0.0006,0.9072,14.0977,0.1435,15.1484,0.002635,,,0.0,0.0,,,15.5625,synthetic_anonymized_weekly_record,2025-06-23,6,2,26,2025,Summer,Office
ORG001,fin-services.example,Agra Office,"Agra, Singapore",Singapore,Chemical,927,2024-07-22,2024-07-28,5,29647.51,3083.56,0.797,343703.27,Petrol,0.0,2.31,0.0,VEH016,57.14,6.49,100.0,10405,3.4,45,28.2,53.8,Windy,115,60,ElectroParts,Packaging,47066.85,0.0006,0.0174,21.1715,0.0282,21.2171,0.002039,REC_3540,Optimize HVAC,1.1343,69187.93,5.0,Low,20.2386,synthetic_anonymized_weekly_record,2024-07-22,7,3,30,2024,Summer,Office
ORG001,chemworks.example,Gwalior Center,"Gwalior, Mexico",Mexico,Construction,838,2023-12-11,2023-12-17,7,39533.6,8737.37,0.836,378691.21,LPG,0.0,1.51,0.0,,0.0,0.0,99.9,66549,103.21,5,33.7,47.7,Sunny,599,84,ABC Plastics,Services,547728.34,0.0004,0.0,25.7456,0.2191,25.9647,0.00039,,,0.0,0.0,,,27.9292,synthetic_anonymized_weekly_record,2023-12-11,12,4,50,2023,Winter,Center
ORG001,edu-institute.example,Pune HQ,"Pune, China",China,Tech,874,2025-11-03,2025-11-09,6,21176.93,3820.89,0.9,172330.07,Petrol,0.0,2.31,0.0,VEH012,2655.65,303.47,100.0,13086,16.74,60,24.4,52.1,Humid,226,72,PackWise,Electronics,342016.75,0.0015,0.8133,15.6204,0.513,16.9467,0.001295,,,0.0,0.0,,,19.1606,synthetic_anonymized_weekly_record,2025-11-03,11,4,45,2025,Autumn,HQ
ORG001,construction.example,Amritsar Office,"Amritsar, Japan",Japan,Construction,883,2024-10-14,2024-10-20,5,18324.56,5670.52,0.838,219552.73,Diesel,200.63,2.68,0.82,VEH012,1601.01,161.91,80.7,3090,40.37,60,30.8,76.7,Sunny,79,40,ElectroParts,Services,50171.63,0.0004,0.9716,10.6041,0.0201,11.5958,0.003753,,,0.0,0.0,,,12.2331,synthetic_anonymized_weekly_record,2024-10-14,10,4,42,2024,Autumn,Office
ORG001,media-group.example,Surat Factory,"Surat, China",China,Healthcare,2941,2025-10-27,2025-11-02,7,58364.39,12373.57,0.868,516095.2,Diesel,0.0,2.68,0.0,,0.0,0.0,78.3,114527,113.89,25,27.7,47.1,Sunny,2153,56,LogiTrans,Packaging,529437.65,0.0006,0.0,39.92,0.3177,40.2377,0.000351,REC_9815,Route optimization,3.9199,88822.51,13.0,High,42.8383,synthetic_anonymized_weekly_record,2025-10-27,10,4,44,2025,Autumn,Plant
ORG001,media-group.example,Bhubaneswar Office,"Bhubaneswar, Spain",Spain,Agriculture,455,2024-08-05,2024-08-11,6,14242.56,1540.25,0.84,128010.69,Petrol,60.98,2.31,0.81,VEH009,2536.34,185.76,100.0,6486,69.22,75,33.5,77.9,Cloudy,85,72,LogiTrans,Packaging,375623.34,0.0006,0.6387,10.6699,0.2254,11.534,0.001778,,,0.0,0.0,,,11.6084,synthetic_anonymized_weekly_record,2024-08-05,8,3,32,2024,Summer,Office
ORG001,food-proc.example,Rajkot Facility,"Rajkot, South Korea",South Korea,Finance,301,2025-09-29,2025-10-05,5,10328.17,561.72,0.736,92553.22,Diesel,159.31,2.68,3.59,VEH007,588.47,48.76,46.6,8165,80.66,100,34.4,84.8,Sunny,169,50,PackWise,Logistics,18656.79,0.0012,0.5577,7.1881,0.0224,7.7682,0.000951,REC_9469,Optimize HVAC,1.5264,41241.9,16.0,Medium,8.622,synthetic_anonymized_weekly_record,2025-09-29,9,3,40,2025,Autumn,Facility
ORG001,biotech.example,Nagpur Facility,"Nagpur, Canada",Canada,Construction,775,2025-09-15,2025-09-21,5,20959.61,2323.89,0.839,179584.32,CNG,359.85,2.75,19.32,VEH016,1010.46,88.59,100.0,12295,35.94,60,30.2,56.9,Sunny,79,60,GreenSteel Co,Raw material,251886.7,0.0008,1.227,15.6354,0.2015,17.0639,0.001388,,,0.0,0.0,,,19.6063,synthetic_anonymized_weekly_record,2025-09-15,9,3,38,2025,Autumn,Facility
ORG001,hotel-chain.example,Bhopal Unit,"Bhopal, Australia",Australia,Tech,660,2024-01-29,2024-02-04,5,14606.5,6121.58,0.776,125356.03,CNG,154.87,2.75,3.91,VEH007,454.39,58.76,75.7,14605,52.66,25,23.7,55.8,Rainy,126,40,ABC Plastics,Raw material,322856.77,0.0008,0.5834,6.5843,0.2583,7.426,0.000508,,,0.0,0.0,,,8.2374,synthetic_anonymized_weekly_record,2024-01-29,1,1,5,2024,Winter,Unit
ORG001,construction.example,Nagpur Facility,"Nagpur, USA",USA,Healthcare,639,2024-01-15,2024-01-21,5,25645.94,2412.52,0.762,250999.22,Petrol,44.18,2.31,4.43,,0.0,0.0,77.9,7035,31.13,60,34.7,45.8,Sunny,134,40,PackWise,Electronics,97460.37,0.0015,0.1021,17.7039,0.1462,17.9522,0.002552,,,0.0,0.0,,,20.635,synthetic_anonymized_weekly_record,2024-01-15,1,1,3,2024,Winter,Facility
ORG001,fin-services.example,Shimla Center,"Shimla, South Korea",South Korea,Telecom,520,2024-08-05,2024-08-11,6,35645.49,5545.1,0.805,329482.65,Petrol,25.49,2.31,13.84,,0.0,0.0,100.0,58230,108.1,45,22.0,33.1,Sunny,2939,48,PackWise,Electronics,62190.15,0.0015,0.0589,24.2308,0.0933,24.383,0.000419,,,0.0,0.0,,,27.3999,synthetic_anonymized_weekly_record,2024-08-05,8,3,32,2024,Summer,Center
ORG001,textiles.example,Dehradun Office,"Dehradun, Mexico",Mexico,Automotive,446,2025-06-23,2025-06-29,6,50746.87,6626.35,0.841,492390.74,Diesel,181.99,2.68,12.53,,0.0,0.0,100.0,8748,26.46,5,26.9,25.2,Sunny,82,48,ElectroParts,Electronics,317822.78,0.0015,0.4877,37.1054,0.4767,38.0698,0.004352,,,0.0,0.0,,,38.271,synthetic_anonymized_weekly_record,2025-06-23,6,2,26,2025,Summer,Office
ORG001,tech-innovate.example,Chandigarh Office,"Chandigarh, USA",USA,Tech,796,2024-12-30,2025-01-05,6,6932.33,1614.03,0.866,63554.23,Diesel,121.41,2.68,3.36,,0.0,0.0,26.4,2700,66.14,25,27.1,60.0,Sunny,69,72,GreenSteel Co,Electronics,2860.07,0.0015,0.3254,4.6056,0.0043,4.9353,0.001828,,,0.0,0.0,,,4.6942,synthetic_anonymized_weekly_record,2024-12-30,12,4,1,2024,Winter,Office
ORG001,construction.example,Bhubaneswar Office,"Bhubaneswar, Canada",Canada,Agriculture,435,2024-08-26,2024-09-01,5,14290.13,5069.71,0.925,109248.44,LPG,0.0,1.51,0.0,VEH020,227.57,19.57,95.7,6835,114.26,25,27.2,76.4,Sunny,64,50,ElectroParts,Logistics,52634.56,0.0012,0.0524,8.5289,0.0632,8.6445,0.001265,,,0.0,0.0,,,8.5929,synthetic_anonymized_weekly_record,2024-08-26,8,3,35,2024,Summer,Office
ORG001,auto-mobility.example,Bhubaneswar Office,"Bhubaneswar, China",China,Chemical,751,2024-07-01,2024-07-07,5,62564.95,29314.93,0.851,542251.84,LPG,736.16,1.51,87.03,,0.0,0.0,100.0,17665,46.71,5,28.6,67.3,Windy,136,40,ElectroParts,Electronics,1044235.53,0.0015,1.1116,28.2958,1.5664,30.9738,0.001753,,,0.0,0.0,,,35.297,synthetic_anonymized_weekly_record,2024-07-01,7,3,27,2024,Summer,Office
ORG001,trans-logistics.example,Ludhiana Factory,"Ludhiana, Germany",Germany,Chemical,3306,2024-04-08,2024-04-14,7,53037.11,11241.64,0.808,571616.19,CNG,0.0,2.75,0.0,VEH001,646.36,56.87,45.7,71974,69.06,15,33.2,42.0,Sunny,2554,70,LogiTrans,Logistics,36144.26,0.0012,0.1524,33.7707,0.0434,33.9665,0.000472,,,0.0,0.0,,,35.8059,synthetic_anonymized_weekly_record,2024-04-08,4,2,15,2024,Spring,Plant
ORG001,healthcare-co.example,Bhopal Unit,"Bhopal, UK",UK,Textiles,112,2025-07-28,2025-08-03,6,25536.78,6846.81,0.787,229590.73,LPG,0.0,1.51,0.0,,0.0,0.0,75.4,17022,131.21,25,27.2,84.1,Sunny,141,54,PackWise,Logistics,36934.11,0.0012,0.0,14.709,0.0443,14.7533,0.000867,REC_8608,Route optimization,2.7322,927.32,18.0,High,14.522,synthetic_anonymized_weekly_record,2025-07-28,7,3,31,2025,Summer,Unit
ORG001,biotech.example,Tirupati Office,"Tirupati, Japan",Japan,Food Processing,724,2025-08-11,2025-08-17,5,34937.3,7228.14,0.79,352128.7,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,11210,2.91,15,21.1,50.4,Sunny,483,40,GreenSteel Co,Services,444404.9,0.0004,0.0,21.8902,0.1778,22.068,0.001969,,,0.0,0.0,,,22.3717,synthetic_anonymized_weekly_record,2025-08-11,8,3,33,2025,Summer,Office
ORG001,trans-logistics.example,Raipur Plant,"Raipur, South Africa",South Africa,Telecom,2637,2024-05-20,2024-05-26,6,42960.95,12344.89,0.85,385709.01,Diesel,621.78,2.68,17.08,VEH009,418.87,36.02,100.0,120762,88.1,75,19.9,61.8,Humid,1645,72,ABC Plastics,Electronics,121244.26,0.0015,1.7629,26.0237,0.1819,27.9685,0.000232,,,0.0,0.0,,,30.5002,synthetic_anonymized_weekly_record,2024-05-20,5,2,21,2024,Spring,Plant
ORG001,consulting.example,Patna Office,"Patna, Canada",Canada,Energy,840,2025-06-23,2025-06-29,5,31940.06,3863.51,0.764,286231.72,LPG,0.0,1.51,0.0,VEH020,3485.34,396.57,100.0,17910,11.47,25,28.7,48.9,Humid,120,40,PackWise,Services,1592390.93,0.0004,1.0628,21.4505,0.637,23.1503,0.001293,,,0.0,0.0,,,23.4025,synthetic_anonymized_weekly_record,2025-06-23,6,2,26,2025,Summer,Office
ORG001,tech-innovate.example,Jammu Facility,"Jammu, China",China,Hospitality,738,2024-03-04,2024-03-10,6,22355.96,758.59,0.678,171944.8,Diesel,0.0,2.68,0.0,,0.0,0.0,100.0,13344,54.65,45,34.9,25.6,Sunny,387,54,LogiTrans,Raw material,398177.3,0.0008,0.0,14.643,0.3185,14.9615,0.001121,,,0.0,0.0,,,15.4035,synthetic_anonymized_weekly_record,2024-03-04,3,1,10,2024,Spring,Facility
